Activity,student,Time Stamp,Family,Action,Component,Outcome,#circuits,#circuits_w_battery,#loops,#components,#battery,#circuitSwitch,#grabBagResistor,#lightBulb,#resistor,#seriesAmmeter,current_is_circuit,current_#loops,current_#components,current_#battery,current_#circuitSwitch,current_#grabBagResistor,current_#lightBulb,current_#resistor,current_#seriesAmmeter,non_default_resistor_values
a2,39619124,1363889899265,Construct,organizeWorkspace,resistor,None,1,1,1,5,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0
a2,39619124,1363889902640,Construct,organizeWorkspace,junction,None,1,1,1,5,1,0,0,1,3,0,1,1,4,1,0,0,0,3,0,1
a2,39619124,1363889907625,Construct,split,junction,current_change,0,0,0,5,1,0,0,1,3,0,0,0,4,1,0,0,0,3,0,1
a2,39619124,1363889909890,Construct,organizeWorkspace,junction,None,0,0,0,5,1,0,0,1,3,0,0,0,4,1,0,0,0,3,0,1
a2,39619124,1363889910984,Construct,organizeWorkspace,junction,None,0,0,0,5,1,0,0,1,3,0,0,0,4,1,0,0,0,3,0,1
a2,39619124,1363889911015,Construct,join,resistor,current_change,1,1,1,5,1,0,0,1,3,0,1,1,4,1,0,0,0,3,0,1
a2,39619124,1363889919515,Construct,changeResistance,resistor,current_change,1,1,1,5,1,0,0,1,3,0,1,1,4,1,0,0,0,3,0,1
a2,39619124,1363889923609,Test_complex_default,startMeasure,nonContactAmmeter,deliberate_measure,1,1,1,5,1,0,0,1,3,0,1,1,4,1,0,0,0,3,0,1
a2,39619124,1363889923610,pause,pause,pause,pause,1,1,1,5,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0
a2,39619124,1363890024671,Test_complex_default,startMeasure,nonContactAmmeter,deliberate_measure,1,1,1,5,1,0,0,1,3,0,1,1,4,1,0,0,0,3,0,1
a2,39619124,1363890025640,Test_complex_default,startMeasure,nonContactAmmeter,deliberate_measure,1,1,1,5,1,0,0,1,3,0,1,1,4,1,0,0,0,3,0,1
a2,39619124,1363890026828,Test_complex_default,startMeasure,nonContactAmmeter,deliberate_measure,1,1,1,5,1,0,0,1,3,0,1,1,4,1,0,0,0,3,0,1
a2,39619124,1363890027437,Test_complex_default,startMeasure,nonContactAmmeter,deliberate_measure,1,1,1,5,1,0,0,1,3,0,1,1,4,1,0,0,0,3,0,1
a2,39619124,1363890028718,Test_complex_default,startMeasure,nonContactAmmeter,deliberate_measure,1,1,1,5,1,0,0,1,3,0,1,1,4,1,0,0,0,3,0,1
a2,39619124,1363890029296,Test_complex_default,startMeasure,nonContactAmmeter,deliberate_measure,1,1,1,5,1,0,0,1,3,0,1,1,4,1,0,0,0,3,0,1
a2,39619124,1363890029297,pause,pause,pause,pause,1,1,1,5,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0
a2,39619124,1363890092781,Construct,organizeWorkspace,battery,None,1,1,1,5,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0
a2,39619124,1363890094500,Construct,organizeWorkspace,junction,None,1,1,1,5,1,0,0,1,3,0,1,1,4,1,0,0,0,3,0,1
a2,39619124,1363890096734,Construct,organizeWorkspace,junction,None,1,1,1,5,1,0,0,1,3,0,1,1,4,1,0,0,0,3,0,1
a2,39619124,1363890100187,Construct,split,junction,current_change,0,0,0,5,1,0,0,1,3,0,0,0,4,1,0,0,0,3,0,1
a2,39619124,1363890101609,Construct,split,junction,None,0,0,0,5,1,0,0,1,3,0,0,0,3,1,0,0,0,2,0,1
a2,39619124,1363890102656,Construct,organizeWorkspace,junction,None,0,0,0,5,1,0,0,1,3,0,0,0,1,0,0,0,0,1,0,1
a2,39619124,1363890103750,Construct,join,resistor,None,0,0,0,5,1,0,0,1,3,0,0,0,4,1,0,0,0,3,0,1
a2,39619124,1363890104859,Construct,organizeWorkspace,junction,None,0,0,0,5,1,0,0,1,3,0,0,0,4,1,0,0,0,3,0,1
a2,39619124,1363890105421,Construct,split,junction,None,0,0,0,5,1,0,0,1,3,0,0,0,1,0,0,0,0,1,0,1
a2,39619124,1363890106906,Construct,organizeWorkspace,resistor,None,0,0,0,5,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0
a2,39619124,1363890110656,Construct,organizeWorkspace,junction,None,0,0,0,5,1,0,0,1,3,0,0,0,3,1,0,0,0,2,0,1
a2,39619124,1363890112843,Construct,organizeWorkspace,junction,None,0,0,0,5,1,0,0,1,3,0,0,0,3,1,0,0,0,2,0,1
a2,39619124,1363890112875,Construct,join,resistor,current_change,1,1,1,5,1,0,0,1,3,0,1,1,3,1,0,0,0,2,0,1
a2,39619124,1363890115265,Construct,organizeWorkspace,junction,None,1,1,1,5,1,0,0,1,3,0,1,1,3,1,0,0,0,2,0,1
a2,39619124,1363890116984,Construct,organizeWorkspace,junction,None,1,1,1,5,1,0,0,1,3,0,1,1,3,1,0,0,0,2,0,1
a2,39619124,1363890118734,Construct,organizeWorkspace,junction,None,1,1,1,5,1,0,0,1,3,0,1,1,3,1,0,0,0,2,0,1
a2,39619124,1363890120656,Construct,organizeWorkspace,junction,None,1,1,1,5,1,0,0,1,3,0,1,1,3,1,0,0,0,2,0,1
a2,39619124,1363890121718,Construct,add,wire,None,1,1,1,5,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0
a2,39619124,1363890123421,Construct,join,wire,None,1,1,1,5,1,0,0,1,3,0,0,0,1,0,0,0,0,1,0,1
a2,39619124,1363890125765,Construct,organizeWorkspace,resistor,None,1,1,1,5,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0
a2,39619124,1363890127296,Construct,organizeWorkspace,junction,None,1,1,1,5,1,0,0,1,3,0,0,0,1,0,0,0,0,1,0,1
a2,39619124,1363890129625,Construct,add,wire,None,1,1,1,5,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0
a2,39619124,1363890130875,Construct,joinX,wire,None,1,1,1,5,1,0,0,1,3,0,1,1,3,1,0,0,0,2,0,1
a2,39619124,1363890130937,Construct,join,wire,None,1,1,1,5,1,0,0,1,3,0,1,1,4,1,0,0,0,3,0,1
a2,39619124,1363890132656,Construct,organizeWorkspace,junction,None,1,1,1,5,1,0,0,1,3,0,1,1,4,1,0,0,0,3,0,1
a2,39619124,1363890134125,Construct,organizeWorkspace,junction,None,1,1,1,5,1,0,0,1,3,0,1,1,4,1,0,0,0,3,0,1
a2,39619124,1363890137328,Construct,organizeWorkspace,junction,None,1,1,1,5,1,0,0,1,3,0,1,1,4,1,0,0,0,3,0,1
a2,39619124,1363890137765,Construct,split,junction,current_change,0,0,0,5,1,0,0,1,3,0,0,0,4,1,0,0,0,3,0,1
a2,39619124,1363890139062,Construct,organizeWorkspace,junction,None,0,0,0,5,1,0,0,1,3,0,0,0,4,1,0,0,0,3,0,1
a2,39619124,1363890139109,Construct,join,wire,current_change,1,1,1,5,1,0,0,1,3,0,1,1,4,1,0,0,0,3,0,1
a2,39619124,1363890140781,Construct,organizeWorkspace,junction,None,1,1,1,5,1,0,0,1,3,0,1,1,4,1,0,0,0,3,0,1
a2,39619124,1363890142125,Construct,add,wire,None,1,1,1,5,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0
a2,39619124,1363890142859,Construct,joinX,wire,None,1,1,1,5,1,0,0,1,3,0,1,1,4,1,0,0,0,3,0,1
a2,39619124,1363890143906,Construct,organizeWorkspace,junction,None,1,1,1,5,1,0,0,1,3,0,1,1,4,1,0,0,0,3,0,1
a2,39619124,1363890143937,Construct,join,wire,current_change,1,1,2,5,1,0,0,1,3,0,1,2,4,1,0,0,0,3,0,1
a2,39619124,1363890145031,Construct,organizeWorkspace,junction,None,1,1,2,5,1,0,0,1,3,0,1,2,4,1,0,0,0,3,0,1
a2,39619124,1363890146343,Construct,organizeWorkspace,junction,None,1,1,2,5,1,0,0,1,3,0,1,2,4,1,0,0,0,3,0,1
a2,39619124,1363890149062,Construct,organizeWorkspace,junction,None,1,1,2,5,1,0,0,1,3,0,1,2,4,1,0,0,0,3,0,1
a2,39619124,1363890157109,Test_complex_default,startMeasure,nonContactAmmeter,deliberate_measure,1,1,2,5,1,0,0,1,3,0,1,2,4,1,0,0,0,3,0,1
a2,39619124,1363890172515,Test_complex_default,startMeasure,nonContactAmmeter,deliberate_measure,1,1,2,5,1,0,0,1,3,0,1,2,4,1,0,0,0,3,0,1
a2,39619124,1363890180781,Test_complex_default,startMeasure,nonContactAmmeter,deliberate_measure,1,1,2,5,1,0,0,1,3,0,1,2,4,1,0,0,0,3,0,1
a2,39619124,1363890184968,Test_complex_default,startMeasure,nonContactAmmeter,deliberate_measure,1,1,2,5,1,0,0,1,3,0,1,2,4,1,0,0,0,3,0,1
a2,39619124,1363890186140,Test_complex_default,startMeasure,nonContactAmmeter,deliberate_measure,1,1,2,5,1,0,0,1,3,0,1,2,4,1,0,0,0,3,0,1
a2,39619124,1363890195437,Test_complex_default,startMeasure,nonContactAmmeter,deliberate_measure,1,1,2,5,1,0,0,1,3,0,1,2,4,1,0,0,0,3,0,1
a2,39619124,1363890196078,Test_complex_default,startMeasure,nonContactAmmeter,deliberate_measure,1,1,2,5,1,0,0,1,3,0,1,2,4,1,0,0,0,3,0,1
a2,39619124,1363890196079,pause,pause,pause,pause,1,1,2,5,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0
a2,39619124,1363890223750,Construct,remove,lightBulb,None,1,1,2,4,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
a2,39619124,1363890226812,Construct,organizeWorkspace,junction,None,1,1,2,4,1,0,0,0,3,0,1,2,4,1,0,0,0,3,0,1
a2,39619124,1363890227343,Construct,split,junction,current_change,1,1,1,4,1,0,0,0,3,0,1,1,4,1,0,0,0,3,0,1
a2,39619124,1363890229015,Construct,join,resistor,current_change,1,1,2,4,1,0,0,0,3,0,1,2,4,1,0,0,0,3,0,1
a2,39619124,1363890230484,Construct,split,junction,current_change,1,1,1,4,1,0,0,0,3,0,1,1,4,1,0,0,0,3,0,1
a2,39619124,1363890231750,Construct,organizeWorkspace,junction,None,1,1,1,4,1,0,0,0,3,0,1,1,4,1,0,0,0,3,0,1
a2,39619124,1363890232703,Construct,organizeWorkspace,junction,None,1,1,1,4,1,0,0,0,3,0,1,1,4,1,0,0,0,3,0,1
a2,39619124,1363890233171,Construct,split,junction,None,1,1,1,4,1,0,0,0,3,0,1,1,3,1,0,0,0,2,0,1
a2,39619124,1363890235109,Construct,organizeWorkspace,resistor,None,1,1,1,4,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
a2,39619124,1363890237078,Construct,organizeWorkspace,junction,None,1,1,1,4,1,0,0,0,3,0,1,1,3,1,0,0,0,2,0,1
a2,39619124,1363890237125,Construct,join,resistor,current_change,1,1,2,4,1,0,0,0,3,0,1,2,3,1,0,0,0,2,0,1
a2,39619124,1363890238484,Construct,organizeWorkspace,resistor,None,1,1,2,4,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
a2,39619124,1363890240171,Construct,add,wire,None,1,1,2,4,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
a2,39619124,1363890240921,Construct,joinX,wire,None,1,1,2,4,1,0,0,0,3,0,1,2,3,1,0,0,0,2,0,1
a2,39619124,1363890243062,Construct,organizeWorkspace,junction,None,1,1,2,4,1,0,0,0,3,0,1,2,3,1,0,0,0,2,0,1
a2,39619124,1363890246296,Construct,organizeWorkspace,wire,None,1,1,2,4,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
a2,39619124,1363890247703,Construct,organizeWorkspace,junction,None,1,1,2,4,1,0,0,0,3,0,1,2,3,1,0,0,0,2,0,1
a2,39619124,1363890248250,Construct,split,junction,current_change,1,1,1,4,1,0,0,0,3,0,1,1,3,1,0,0,0,2,0,1
a2,39619124,1363890249953,Construct,join,wire,None,1,1,1,4,1,0,0,0,3,0,0,0,1,0,0,0,0,1,0,1
a2,39619124,1363890251093,Construct,organizeWorkspace,junction,None,1,1,1,4,1,0,0,0,3,0,1,1,3,1,0,0,0,2,0,1
a2,39619124,1363890251140,Construct,join,wire,current_change,1,1,2,4,1,0,0,0,3,0,1,2,3,1,0,0,0,2,0,1
a2,39619124,1363890253203,Construct,organizeWorkspace,junction,None,1,1,2,4,1,0,0,0,3,0,0,0,1,0,0,0,0,1,0,1
a2,39619124,1363890253250,Construct,joinX,wire,None,1,1,2,4,1,0,0,0,3,0,1,2,4,1,0,0,0,3,0,1
a2,39619124,1363890257093,Construct,organizeWorkspace,junction,None,1,1,2,4,1,0,0,0,3,0,1,2,4,1,0,0,0,3,0,1
a2,39619124,1363890258171,Construct,split,junction,None,1,1,2,4,1,0,0,0,3,0,0,0,1,0,0,0,0,1,0,1
a2,39619124,1363890259921,Construct,organizeWorkspace,resistor,None,1,1,2,4,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
a2,39619124,1363890260906,Construct,add,wire,None,1,1,2,4,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
a2,39619124,1363890261812,Construct,join,wire,None,1,1,2,4,1,0,0,0,3,0,0,0,1,0,0,0,0,1,0,1
a2,39619124,1363890261890,Construct,join,wire,None,1,1,2,4,1,0,0,0,3,0,1,2,4,1,0,0,0,3,0,1
a2,39619124,1363890264125,Construct,organizeWorkspace,resistor,None,1,1,2,4,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
a2,39619124,1363890265656,Construct,organizeWorkspace,junction,None,1,1,2,4,1,0,0,0,3,0,1,2,4,1,0,0,0,3,0,1
a2,39619124,1363890266890,Construct,add,wire,None,1,1,2,4,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
a2,39619124,1363890267953,Construct,joinX,wire,None,1,1,2,4,1,0,0,0,3,0,1,2,4,1,0,0,0,3,0,1
a2,39619124,1363890271203,Construct,organizeWorkspace,junction,None,1,1,2,4,1,0,0,0,3,0,1,2,4,1,0,0,0,3,0,1
a2,39619124,1363890272046,Construct,add,wire,None,1,1,2,4,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
a2,39619124,1363890274000,Construct,join,wire,None,1,1,2,4,1,0,0,0,3,0,1,2,4,1,0,0,0,3,0,1
a2,39619124,1363890274093,Construct,join,wire,current_change,1,1,3,4,1,0,0,0,3,0,1,3,4,1,0,0,0,3,0,1
a2,39619124,1363890275593,Construct,organizeWorkspace,resistor,None,1,1,3,4,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
a2,39619124,1363890275594,pause,pause,pause,pause,1,1,3,4,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
a2,39619124,1363890275595,pause,pause,pause,pause,1,1,3,4,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
a2,39619124,1363890340015,Test_complex_default,startMeasure,voltmeter,deliberate_measure,1,1,3,4,1,0,0,0,3,0,1,3,4,1,0,0,0,3,0,1
a2,39619124,1363890341640,Test_complex_default,startMeasure,voltmeter,deliberate_measure,1,1,3,4,1,0,0,0,3,0,1,3,4,1,0,0,0,3,0,1
a2,39619124,1363890344093,Test_complex_default,startMeasure,voltmeter,deliberate_measure,1,1,3,4,1,0,0,0,3,0,1,3,4,1,0,0,0,3,0,1
a2,39619124,1363890346062,Test_complex_default,startMeasure,voltmeter,deliberate_measure,1,1,3,4,1,0,0,0,3,0,1,3,4,1,0,0,0,3,0,1
a2,39619124,1363890348218,Test_complex_default,startMeasure,voltmeter,deliberate_measure,1,1,3,4,1,0,0,0,3,0,1,3,4,1,0,0,0,3,0,1
a2,39619124,1363890360843,Construct,organizeWorkspace,junction,None,1,1,3,4,1,0,0,0,3,0,1,3,4,1,0,0,0,3,0,1
a2,39619124,1363890361453,Construct,split,junction,current_change,1,1,2,4,1,0,0,0,3,0,1,2,4,1,0,0,0,3,0,1
a2,39619124,1363890362343,Construct,organizeWorkspace,junction,None,1,1,2,4,1,0,0,0,3,0,1,2,4,1,0,0,0,3,0,1
a2,39619124,1363890363578,Construct,split,junction,None,1,1,2,4,1,0,0,0,3,0,0,0,1,0,0,0,0,1,0,1
a2,39619124,1363890364781,Construct,joinX,resistor,None,1,1,3,4,1,0,0,0,3,0,1,3,4,1,0,0,0,3,0,1
a2,39619124,1363890368703,Construct,organizeWorkspace,resistor,None,1,1,3,4,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
a2,39619124,1363890369859,Construct,split,junction,reading_updated,1,1,1,4,1,0,0,0,3,0,1,1,3,1,0,0,0,2,0,1
a2,39619124,1363890371578,Construct,organizeWorkspace,junction,None,1,1,1,4,1,0,0,0,3,0,1,1,3,1,0,0,0,2,0,1
a2,39619124,1363890371640,Construct,join,resistor,None,1,1,1,4,1,0,0,0,3,0,1,1,4,1,0,0,0,3,0,1
a2,39619124,1363890375640,Construct,organizeWorkspace,junction,None,1,1,1,4,1,0,0,0,3,0,1,1,4,1,0,0,0,3,0,1
a2,39619124,1363890378390,Construct,organizeWorkspace,junction,None,1,1,1,4,1,0,0,0,3,0,1,1,4,1,0,0,0,3,0,1
a2,39619124,1363890379640,Construct,organizeWorkspace,junction,None,1,1,1,4,1,0,0,0,3,0,1,1,4,1,0,0,0,3,0,1
a2,39619124,1363890380609,Construct,organizeWorkspace,junction,None,1,1,1,4,1,0,0,0,3,0,1,1,4,1,0,0,0,3,0,1
a2,39619124,1363890381968,Construct,split,junction,None,1,1,1,4,1,0,0,0,3,0,0,0,1,0,0,0,0,1,0,1
a2,39619124,1363890385609,Construct,organizeWorkspace,junction,None,1,1,1,4,1,0,0,0,3,0,1,1,3,1,0,0,0,2,0,1
a2,39619124,1363890385671,Construct,join,resistor,reading_updated,1,1,2,4,1,0,0,0,3,0,1,2,3,1,0,0,0,2,0,1
a2,39619124,1363890386890,Construct,organizeWorkspace,junction,None,1,1,2,4,1,0,0,0,3,0,1,2,3,1,0,0,0,2,0,1
a2,39619124,1363890386968,Construct,joinX,resistor,None,1,1,3,4,1,0,0,0,3,0,1,3,4,1,0,0,0,3,0,1
a2,39619124,1363890388265,Construct,split,junction,reading_updated,1,1,1,4,1,0,0,0,3,0,1,1,3,1,0,0,0,2,0,1
a2,39619124,1363890391281,Construct,organizeWorkspace,junction,None,1,1,1,4,1,0,0,0,3,0,0,0,1,0,0,0,0,1,0,1
a2,39619124,1363890394843,Construct,organizeWorkspace,junction,None,1,1,1,4,1,0,0,0,3,0,1,1,3,1,0,0,0,2,0,1
a2,39619124,1363890394906,Construct,joinX,resistor,reading_updated,1,1,2,4,1,0,0,0,3,0,1,2,3,1,0,0,0,2,0,1
a2,39619124,1363890397703,Construct,organizeWorkspace,junction,None,1,1,2,4,1,0,0,0,3,0,1,2,3,1,0,0,0,2,0,1
a2,39619124,1363890399281,Test_simple_default_voltmeter,startMeasure,voltmeter,deliberate_measure,1,1,2,4,1,0,0,0,3,0,1,2,3,1,0,0,0,2,0,1
a2,39619124,1363890399953,Construct,joinX,wire,None,1,1,5,4,1,0,0,0,3,0,1,5,4,1,0,0,0,3,0,1
a2,39619124,1363890401421,Construct,organizeWorkspace,wire,None,1,1,5,4,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
a2,39619124,1363890402265,Construct,organizeWorkspace,junction,None,1,1,5,4,1,0,0,0,3,0,1,5,4,1,0,0,0,3,0,1
a2,39619124,1363890402750,Construct,split,junction,current_change,1,1,1,4,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
a2,39619124,1363890404031,Construct,organizeWorkspace,resistor,None,1,1,1,4,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
a2,39619124,1363890409015,Construct,organizeWorkspace,junction,None,1,1,1,4,1,0,0,0,3,0,1,1,3,1,0,0,0,2,0,1
a2,39619124,1363890410718,Construct,organizeWorkspace,junction,None,1,1,1,4,1,0,0,0,3,0,0,0,1,0,0,0,0,1,0,1
a2,39619124,1363890413093,Construct,join,resistor,None,1,1,1,4,1,0,0,0,3,0,1,1,4,1,0,0,0,3,0,1
a2,39619124,1363890414593,Construct,organizeWorkspace,junction,None,1,1,1,4,1,0,0,0,3,0,1,1,4,1,0,0,0,3,0,1
a2,39619124,1363890415453,Construct,organizeWorkspace,junction,None,1,1,1,4,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
a2,39619124,1363890415531,Construct,join,resistor,None,1,1,1,4,1,0,0,0,3,0,1,1,4,1,0,0,0,3,0,1
a2,39619124,1363890418000,Construct,organizeWorkspace,resistor,None,1,1,1,4,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
a2,39619124,1363890419703,Construct,organizeWorkspace,junction,None,1,1,1,4,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
a2,39619124,1363890419781,Construct,join,resistor,None,1,1,1,4,1,0,0,0,3,0,1,1,4,1,0,0,0,3,0,1
a2,39619124,1363890422968,Construct,organizeWorkspace,junction,None,1,1,1,4,1,0,0,0,3,0,1,1,4,1,0,0,0,3,0,1
a2,39619124,1363890424562,Construct,organizeWorkspace,junction,None,1,1,1,4,1,0,0,0,3,0,1,1,4,1,0,0,0,3,0,1
a2,39619124,1363890424640,Construct,joinX,resistor,current_change,1,1,4,4,1,0,0,0,3,0,1,4,4,1,0,0,0,3,0,1
a2,39619124,1363890429531,Construct,organizeWorkspace,resistor,None,1,1,4,4,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
a2,39619124,1363890436312,Test_complex_default,startMeasure,voltmeter,deliberate_measure,1,1,4,4,1,0,0,0,3,0,1,4,4,1,0,0,0,3,0,1
a2,39619124,1363890445281,Test_complex_default,startMeasure,voltmeter,deliberate_measure,1,1,4,4,1,0,0,0,3,0,1,4,4,1,0,0,0,3,0,1
a2,39619124,1363890447359,Test_complex_default,startMeasure,voltmeter,deliberate_measure,1,1,4,4,1,0,0,0,3,0,1,4,4,1,0,0,0,3,0,1
a2,39619124,1363890455203,Test_complex_default,startMeasure,voltmeter,deliberate_measure,1,1,4,4,1,0,0,0,3,0,1,4,4,1,0,0,0,3,0,1
a2,39619124,1363890457500,Test_complex_default,startMeasure,voltmeter,deliberate_measure,1,1,4,4,1,0,0,0,3,0,1,4,4,1,0,0,0,3,0,1
a2,39619124,1363890457501,pause,pause,pause,pause,1,1,4,4,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
a2,39619124,1363890546812,Construct,changeResistance,resistor,current_change,1,1,4,4,1,0,0,0,3,0,1,4,4,1,0,0,0,3,0,1
a2,39619124,1363890557281,Construct,changeResistance,resistor,current_change,1,1,4,4,1,0,0,0,3,0,1,4,4,1,0,0,0,3,0,0
a2,39619124,1363890557282,pause,pause,pause,pause,1,1,4,4,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
a2,39619124,1363890557283,pause,pause,pause,pause,1,1,4,4,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
a2,39619124,1363890674000,Test_complex_not,startMeasure,voltmeter,deliberate_measure,1,1,4,4,1,0,0,0,3,0,1,4,4,1,0,0,0,3,0,0
a2,39619124,1363890674001,pause,pause,pause,pause,1,1,4,4,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
a2,39619124,1363890711328,Construct,changeResistance,resistor,current_change,1,1,4,4,1,0,0,0,3,0,1,4,4,1,0,0,0,3,0,1
a2,39619124,1363890719656,Construct,changeResistance,resistor,current_change,1,1,4,4,1,0,0,0,3,0,1,4,4,1,0,0,0,3,0,1
a2,39619124,1363890723609,Test_complex_default,startMeasure,voltmeter,deliberate_measure,1,1,4,4,1,0,0,0,3,0,1,4,4,1,0,0,0,3,0,1
a2,39619124,1363890727890,Test_complex_default,startMeasure,voltmeter,deliberate_measure,1,1,4,4,1,0,0,0,3,0,1,4,4,1,0,0,0,3,0,1
a2,41045127,1363905577627,Construct,add,wire,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a2,41045127,1363905581736,Construct,add,battery,None,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a2,41045127,1363905582721,Construct,join,battery,None,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
a2,41045127,1363905584018,Construct,add,wire,None,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a2,41045127,1363905585018,Construct,join,wire,None,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
a2,41045127,1363905585143,Construct,organizeWorkspace,wire,None,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a2,41045127,1363905587471,Construct,organizeWorkspace,junction,None,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
a2,41045127,1363905588674,Construct,add,wire,None,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a2,41045127,1363905589674,Construct,join,wire,None,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
a2,41045127,1363905591690,Construct,organizeWorkspace,junction,None,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
a2,41045127,1363905592831,Construct,add,wire,None,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a2,41045127,1363905594065,Construct,join,wire,None,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
a2,41045127,1363905595237,Construct,add,resistor,None,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
a2,41045127,1363905596300,Construct,join,resistor,None,0,0,0,2,1,0,0,0,1,0,0,0,2,1,0,0,0,1,0,0
a2,41045127,1363905597581,Construct,add,wire,None,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
a2,41045127,1363905600300,Construct,join,wire,None,0,0,0,2,1,0,0,0,1,0,0,0,2,1,0,0,0,1,0,0
a2,41045127,1363905602159,Construct,add,wire,None,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
a2,41045127,1363905603331,Construct,join,wire,None,0,0,0,2,1,0,0,0,1,0,0,0,2,1,0,0,0,1,0,0
a2,41045127,1363905605285,Construct,organizeWorkspace,junction,None,0,0,0,2,1,0,0,0,1,0,0,0,2,1,0,0,0,1,0,0
a2,41045127,1363905605316,Construct,join,wire,current_change,1,1,1,2,1,0,0,0,1,0,1,1,2,1,0,0,0,1,0,0
a2,41045127,1363905611098,Interface,view,showValues,None,1,1,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
a2,41045127,1363905611099,pause,pause,pause,pause,1,1,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
a2,41045127,1363905655132,Interface,enableComponent,voltmeter,None,1,1,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
a2,41045127,1363905656069,Interface,enableComponent,nonContactAmmeter,None,1,1,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
a2,41045127,1363905658007,Test_basic_not_nonContactAmmeter,startMeasure,nonContactAmmeter,deliberate_measure,1,1,1,2,1,0,0,0,1,0,1,1,2,1,0,0,0,1,0,0
a2,41045127,1363905659616,Test_basic_not_nonContactAmmeter,startMeasure,nonContactAmmeter,deliberate_measure,1,1,1,2,1,0,0,0,1,0,1,1,2,1,0,0,0,1,0,0
a2,41045127,1363905660351,Test_basic_not_nonContactAmmeter,startMeasure,nonContactAmmeter,deliberate_measure,1,1,1,2,1,0,0,0,1,0,1,1,2,1,0,0,0,1,0,0
a2,41045127,1363905668164,Test_basic_not_voltmeter,startMeasure,voltmeter,deliberate_measure,1,1,1,2,1,0,0,0,1,0,1,1,2,1,0,0,0,1,0,0
a2,41045127,1363905685696,Construct,changeResistance,resistor,current_change,1,1,1,2,1,0,0,0,1,0,1,1,2,1,0,0,0,1,0,1
