Activity,Student#,Time Stamp,Family,Action,Component,Outcome,#circuits,#circuits_w_battery,#loops,#components,#battery,#circuitSwitch,#grabBagResistor,#lightBulb,#resistor,#seriesAmmeter,current_is_circuit,current_#loops,current_#components,current_#battery,current_#circuitSwitch,current_#grabBagResistor,current_#lightBulb,current_#resistor,current_#seriesAmmeter
a2,23143099,1373650898532,Test,endMeasure,nonContactAmmeter,None,3,3,9,8,3,0,0,0,5,0,N,0,0,0,0,0,0,0,0,0
a2,23143099,1373650898907,Test,startMeasure,nonContactAmmeter,deliberate_measure,3,3,9,8,3,0,0,0,5,0,N,1,4,3,1,0,0,0,2,0
a2,23143099,1373650899563,Test,endMeasure,nonContactAmmeter,None,3,3,9,8,3,0,0,0,5,0,N,0,0,0,0,0,0,0,0,0
a2,23143099,1373650899938,Test,startMeasure,nonContactAmmeter,deliberate_measure,3,3,9,8,3,0,0,0,5,0,N,1,4,3,1,0,0,0,2,0
a2,23143099,1373650901078,Test,endMeasure,nonContactAmmeter,None,3,3,9,8,3,0,0,0,5,0,N,0,0,0,0,0,0,0,0,0
a2,23143099,1373650901110,Test,endMeasure,nonContactAmmeter,None,3,3,9,8,3,0,0,0,5,0,N,0,0,0,0,0,0,0,0,0
a2,23143099,1373650903141,Test,startMeasure,nonContactAmmeter,deliberate_measure,3,3,9,8,3,0,0,0,5,0,N,1,1,2,1,0,0,0,1,0
a2,23143099,1373650903750,Test,endMeasure,nonContactAmmeter,None,3,3,9,8,3,0,0,0,5,0,N,0,0,0,0,0,0,0,0,0
a2,23143099,1373650903797,Test,startMeasure,nonContactAmmeter,None,3,3,9,8,3,0,0,0,5,0,N,1,1,2,1,0,0,0,1,0
a2,23143099,1373650904219,Test,endMeasure,nonContactAmmeter,None,3,3,9,8,3,0,0,0,5,0,N,0,0,0,0,0,0,0,0,0
a2,23143099,1373650904266,Test,endMeasure,nonContactAmmeter,reading_updated,3,3,9,8,3,0,0,0,5,0,N,0,0,0,0,0,0,0,0,0
a2,23143099,1373650906453,Interface,view,showValues,None,3,3,9,8,3,0,0,0,5,0,N,0,0,0,0,0,0,0,0,0
a2,23143099,1373650907610,Interface,view,showValues,None,3,3,9,8,3,0,0,0,5,0,N,0,0,0,0,0,0,0,0,0
a2,23143099,1373650914297,Revise,changeResistance,resistor,current_change,3,3,9,8,3,0,0,0,5,0,N,1,4,3,1,0,0,0,2,0
a2,23143099,1373650920047,Revise,changeResistance,resistor,current_change,3,3,9,8,3,0,0,0,5,0,N,1,4,3,1,0,0,0,2,0
a2,23143099,1373650921688,Test,startMeasure,nonContactAmmeter,deliberate_measure,3,3,9,8,3,0,0,0,5,0,N,1,4,3,1,0,0,0,2,0
a2,23143099,1373650922203,Test,endMeasure,nonContactAmmeter,None,3,3,9,8,3,0,0,0,5,0,N,0,0,0,0,0,0,0,0,0
a2,23143099,1373650922407,Test,startMeasure,nonContactAmmeter,deliberate_measure,3,3,9,8,3,0,0,0,5,0,N,1,4,3,1,0,0,0,2,0
a2,23143099,1373650922860,Test,endMeasure,nonContactAmmeter,None,3,3,9,8,3,0,0,0,5,0,N,0,0,0,0,0,0,0,0,0
a2,23143099,1373650923032,Test,startMeasure,nonContactAmmeter,None,3,3,9,8,3,0,0,0,5,0,N,1,4,3,1,0,0,0,2,0
a2,23143099,1373650923360,Test,endMeasure,nonContactAmmeter,reading_updated,3,3,9,8,3,0,0,0,5,0,N,0,0,0,0,0,0,0,0,0
a2,23143099,1373650923361,pause,pause,pause,pause,3,3,9,8,3,0,0,0,5,0,N,0,0,0,0,0,0,0,0,0
a2,23143099,1373650973375,Test,startMeasure,nonContactAmmeter,deliberate_measure,3,3,9,8,3,0,0,0,5,0,N,1,4,3,1,0,0,0,2,0
a2,23143099,1373650974297,Test,endMeasure,nonContactAmmeter,None,3,3,9,8,3,0,0,0,5,0,N,0,0,0,0,0,0,0,0,0
a2,23143099,1373650974469,Test,startMeasure,nonContactAmmeter,deliberate_measure,3,3,9,8,3,0,0,0,5,0,N,1,4,3,1,0,0,0,2,0
a2,23143099,1373650975141,Test,traceMeasure,nonContactAmmeter,None,3,3,9,8,3,0,0,0,5,0,N,1,4,3,1,0,0,0,2,0
a2,23143099,1373650975172,Test,endMeasure,nonContactAmmeter,None,3,3,9,8,3,0,0,0,5,0,N,0,0,0,0,0,0,0,0,0
a2,23143099,1373650976360,Build,add,resistor,None,3,3,9,9,3,0,0,0,6,0,N,0,0,0,0,0,0,0,0,0
a2,23143099,1373650978407,Build,add,wire,None,3,3,9,9,3,0,0,0,6,0,N,0,0,0,0,0,0,0,0,0
a2,23143099,1373650979969,Build,join,wire,None,3,3,9,9,3,0,0,0,6,0,N,0,0,1,0,0,0,0,1,0
a2,23143099,1373650980578,Organize,organizeWorkspace,junction,None,3,3,9,9,3,0,0,0,6,0,N,0,0,1,0,0,0,0,1,0
a2,23143099,1373650981625,Build,add,wire,None,3,3,9,9,3,0,0,0,6,0,N,0,0,0,0,0,0,0,0,0
a2,23143099,1373650982625,Build,join,wire,None,3,3,9,9,3,0,0,0,6,0,N,0,0,1,0,0,0,0,1,0
a2,23143099,1373650983516,Build,add,wire,None,3,3,9,9,3,0,0,0,6,0,N,0,0,0,0,0,0,0,0,0
a2,23143099,1373650984391,Build,join,wire,None,3,3,9,9,3,0,0,0,6,0,N,0,0,1,0,0,0,0,1,0
a2,23143099,1373650985266,Organize,organizeWorkspace,junction,None,3,3,9,9,3,0,0,0,6,0,N,0,0,1,0,0,0,0,1,0
a2,23143099,1373650985360,Build,joinX,wire,None,3,3,10,9,3,0,0,0,6,0,N,1,5,4,1,0,0,0,3,0
a2,23143099,1373650986375,Build,add,wire,None,3,3,10,9,3,0,0,0,6,0,N,0,0,0,0,0,0,0,0,0
a2,23143099,1373650987516,Build,join,wire,None,3,3,10,9,3,0,0,0,6,0,N,1,5,4,1,0,0,0,3,0
a2,23143099,1373650988235,Organize,organizeWorkspace,junction,None,3,3,10,9,3,0,0,0,6,0,N,1,5,4,1,0,0,0,3,0
a2,23143099,1373650988313,Revise,joinX,wire,current_change,3,3,12,9,3,0,0,0,6,0,N,1,7,4,1,0,0,0,3,0
a2,23143099,1373650989688,Test,startMeasure,nonContactAmmeter,deliberate_measure,3,3,12,9,3,0,0,0,6,0,N,1,7,4,1,0,0,0,3,0
a2,23143099,1373650989689,pause,pause,pause,pause,3,3,12,9,3,0,0,0,6,0,N,0,0,0,0,0,0,0,0,0
a2,23143099,1373651017953,Organize,organizeWorkspace,resistor,None,3,3,12,9,3,0,0,0,6,0,N,0,0,0,0,0,0,0,0,0
a2,23143099,1373651019360,Organize,organizeWorkspace,junction,None,3,3,12,9,3,0,0,0,6,0,N,1,1,2,1,0,0,0,1,0
a2,23143099,1373651020032,Organize,organizeWorkspace,junction,None,3,3,12,9,3,0,0,0,6,0,N,1,1,2,1,0,0,0,1,0
a2,23143099,1373651020844,Organize,organizeWorkspace,junction,None,3,3,12,9,3,0,0,0,6,0,N,1,1,2,1,0,0,0,1,0
a2,23143099,1373651024719,Organize,organizeWorkspace,junction,None,3,3,12,9,3,0,0,0,6,0,N,1,1,2,1,0,0,0,1,0
a2,23143099,1373651028172,Revise,split,junction,current_change,2,2,11,9,3,0,0,0,6,0,N,0,0,2,1,0,0,0,1,0
a2,23143099,1373651029547,Organize,organizeWorkspace,junction,None,2,2,11,9,3,0,0,0,6,0,N,0,0,2,1,0,0,0,1,0
a2,23143099,1373651030157,Build,add,wire,None,2,2,11,9,3,0,0,0,6,0,N,0,0,0,0,0,0,0,0,0
a2,23143099,1373651031094,Build,join,wire,None,2,2,11,9,3,0,0,0,6,0,N,0,0,2,1,0,0,0,1,0
a2,23143099,1373651032063,Build,add,resistor,None,2,2,11,10,3,0,0,0,7,0,N,0,0,0,0,0,0,0,0,0
a2,23143099,1373651033282,Build,join,resistor,None,2,2,11,10,3,0,0,0,7,0,N,0,0,3,1,0,0,0,2,0
a2,23143099,1373651033891,Organize,organizeWorkspace,junction,None,2,2,11,10,3,0,0,0,7,0,N,0,0,3,1,0,0,0,2,0
a2,23143099,1373651034797,Organize,organizeWorkspace,junction,None,2,2,11,10,3,0,0,0,7,0,N,0,0,3,1,0,0,0,2,0
a2,23143099,1373651036032,Organize,organizeWorkspace,junction,None,2,2,11,10,3,0,0,0,7,0,N,0,0,3,1,0,0,0,2,0
a2,23143099,1373651036875,Organize,organizeWorkspace,junction,None,2,2,11,10,3,0,0,0,7,0,N,0,0,3,1,0,0,0,2,0
a2,23143099,1373651042969,Revise,joinX,resistor,current_change,3,3,13,10,3,0,0,0,7,0,N,1,2,3,1,0,0,0,2,0
a2,23143099,1373651044782,Organize,organizeWorkspace,resistor,None,3,3,13,10,3,0,0,0,7,0,N,0,0,0,0,0,0,0,0,0
a2,23143099,1373651045953,Revise,split,junction,current_change,2,2,11,10,3,0,0,0,7,0,N,0,0,3,1,0,0,0,2,0
a2,23143099,1373651047782,Build,join,resistor,None,2,2,11,10,3,0,0,0,7,0,N,0,0,3,1,0,0,0,2,0
a2,23143099,1373651049938,Revise,remove,resistor,None,2,2,11,9,3,0,0,0,6,0,N,0,0,0,0,0,0,0,0,0
a2,23143099,1373651051141,Revise,remove,wire,None,2,2,11,9,3,0,0,0,6,0,N,0,0,0,0,0,0,0,0,0
a2,23143099,1373651052688,Organize,organizeWorkspace,junction,None,2,2,11,9,3,0,0,0,6,0,N,0,0,0,0,0,0,0,0,0
a2,23143099,1373651053360,Build,add,resistor,None,2,2,11,10,3,0,0,0,7,0,N,0,0,0,0,0,0,0,0,0
a2,23143099,1373651054063,Build,join,resistor,None,2,2,11,10,3,0,0,0,7,0,N,0,0,1,0,0,0,0,1,0
a2,23143099,1373651055469,Build,add,wire,None,2,2,11,10,3,0,0,0,7,0,N,0,0,0,0,0,0,0,0,0
a2,23143099,1373651056094,Build,join,wire,None,2,2,11,10,3,0,0,0,7,0,N,0,0,2,1,0,0,0,1,0
a2,23143099,1373651056250,Build,join,wire,None,2,2,11,10,3,0,0,0,7,0,N,0,0,3,1,0,0,0,2,0
a2,23143099,1373651057250,Organize,organizeWorkspace,junction,None,2,2,11,10,3,0,0,0,7,0,N,0,0,3,1,0,0,0,2,0
a2,23143099,1373651057360,Revise,join,wire,current_change,3,3,12,10,3,0,0,0,7,0,N,1,1,3,1,0,0,0,2,0
a2,23143099,1373651065235,Interface,view,showValues,None,3,3,12,10,3,0,0,0,7,0,N,0,0,0,0,0,0,0,0,0
a2,23143099,1373651066578,Interface,view,showValues,None,3,3,12,10,3,0,0,0,7,0,N,0,0,0,0,0,0,0,0,0
a2,23143099,1373651067797,Test,endMeasure,nonContactAmmeter,None,3,3,12,10,3,0,0,0,7,0,N,0,0,0,0,0,0,0,0,0
a2,23143099,1373651068094,Test,startMeasure,nonContactAmmeter,deliberate_measure,3,3,12,10,3,0,0,0,7,0,N,1,1,3,1,0,0,0,2,0
a2,23143099,1373651068844,Test,endMeasure,nonContactAmmeter,None,3,3,12,10,3,0,0,0,7,0,N,0,0,0,0,0,0,0,0,0
a2,23143099,1373651068938,Test,startMeasure,nonContactAmmeter,deliberate_measure,3,3,12,10,3,0,0,0,7,0,N,1,1,3,1,0,0,0,2,0
a2,23143099,1373651069813,Test,endMeasure,nonContactAmmeter,None,3,3,12,10,3,0,0,0,7,0,N,0,0,0,0,0,0,0,0,0
a2,23143099,1373651069922,Test,startMeasure,nonContactAmmeter,deliberate_measure,3,3,12,10,3,0,0,0,7,0,N,1,1,3,1,0,0,0,2,0
a2,23143099,1373651070532,Test,endMeasure,nonContactAmmeter,None,3,3,12,10,3,0,0,0,7,0,N,0,0,0,0,0,0,0,0,0
a2,23143099,1373651072297,Test,startMeasure,nonContactAmmeter,deliberate_measure,3,3,12,10,3,0,0,0,7,0,N,1,1,3,1,0,0,0,2,0
a2,23143099,1373651072563,Test,endMeasure,nonContactAmmeter,reading_updated,3,3,12,10,3,0,0,0,7,0,N,0,0,0,0,0,0,0,0,0
a2,23143099,1373651083547,Test,startMeasure,nonContactAmmeter,deliberate_measure,3,3,12,10,3,0,0,0,7,0,N,1,1,3,1,0,0,0,2,0
a2,23143099,1373651084094,Test,endMeasure,nonContactAmmeter,None,3,3,12,10,3,0,0,0,7,0,N,0,0,0,0,0,0,0,0,0
a2,23143099,1373651084282,Test,startMeasure,nonContactAmmeter,deliberate_measure,3,3,12,10,3,0,0,0,7,0,N,1,1,3,1,0,0,0,2,0
a2,23143099,1373651085141,Test,endMeasure,nonContactAmmeter,None,3,3,12,10,3,0,0,0,7,0,N,0,0,0,0,0,0,0,0,0
a2,23143099,1373651085657,Test,startMeasure,nonContactAmmeter,None,3,3,12,10,3,0,0,0,7,0,N,1,1,3,1,0,0,0,2,0
a2,23143099,1373651086110,Test,endMeasure,nonContactAmmeter,reading_updated,3,3,12,10,3,0,0,0,7,0,N,0,0,0,0,0,0,0,0,0
a2,23143099,1373651086407,Test,startMeasure,nonContactAmmeter,None,3,3,12,10,3,0,0,0,7,0,N,1,1,3,1,0,0,0,2,0
a2,23143099,1373651086813,Test,endMeasure,nonContactAmmeter,None,3,3,12,10,3,0,0,0,7,0,N,0,0,0,0,0,0,0,0,0
a2,23143099,1373651086814,pause,pause,pause,pause,3,3,12,10,3,0,0,0,7,0,N,0,0,0,0,0,0,0,0,0
a2,23143099,1373651166891,Interface,view,zoom,None,3,3,12,10,3,0,0,0,7,0,N,0,0,0,0,0,0,0,0,0
a2,23143099,1373651169328,Interface,view,zoom,None,3,3,12,10,3,0,0,0,7,0,N,0,0,0,0,0,0,0,0,0
a2,23143099,1373651172203,Interface,view,zoom,None,3,3,12,10,3,0,0,0,7,0,N,0,0,0,0,0,0,0,0,0
a2,23143099,1373651172204,pause,pause,pause,pause,3,3,12,10,3,0,0,0,7,0,N,0,0,0,0,0,0,0,0,0
a2,23143099,1373651332188,Reset,reset,resetAll,None,3,3,12,10,3,0,0,0,7,0,N,0,0,0,0,0,0,0,0,0
a2,23143099,1373651340610,Build,add,resistor,None,3,3,12,11,3,0,0,0,8,0,N,0,0,0,0,0,0,0,0,0
a2,23143099,1373651342500,Build,add,wire,None,3,3,12,11,3,0,0,0,8,0,N,0,0,0,0,0,0,0,0,0
a2,23143099,1373651343344,Build,join,wire,None,3,3,12,11,3,0,0,0,8,0,N,0,0,1,0,0,0,0,1,0
a2,23143099,1373651345594,Reset,reset,resetAll,None,3,3,12,11,3,0,0,0,8,0,N,0,0,0,0,0,0,0,0,0
a2,23143099,1373651346453,Build,add,battery,None,3,3,12,12,4,0,0,0,8,0,N,0,0,0,0,0,0,0,0,0
a2,23143099,1373651347953,Build,add,wire,None,3,3,12,12,4,0,0,0,8,0,N,0,0,0,0,0,0,0,0,0
a2,23143099,1373651348891,Build,join,wire,None,3,3,12,12,4,0,0,0,8,0,N,0,0,1,1,0,0,0,0,0
a2,23143099,1373651349532,Build,add,wire,None,3,3,12,12,4,0,0,0,8,0,N,0,0,0,0,0,0,0,0,0
a2,23143099,1373651350688,Build,join,wire,None,3,3,12,12,4,0,0,0,8,0,N,0,0,1,1,0,0,0,0,0
a2,23143099,1373651351578,Organize,organizeWorkspace,junction,None,3,3,12,12,4,0,0,0,8,0,N,0,0,1,1,0,0,0,0,0
a2,23143099,1373651352750,Build,add,wire,None,3,3,12,12,4,0,0,0,8,0,N,0,0,0,0,0,0,0,0,0
a2,23143099,1373651353438,Build,join,wire,None,3,3,12,12,4,0,0,0,8,0,N,0,0,1,1,0,0,0,0,0
a2,23143099,1373651354063,Build,add,resistor,None,3,3,12,13,4,0,0,0,9,0,N,0,0,0,0,0,0,0,0,0
a2,23143099,1373651354922,Build,join,resistor,None,3,3,12,13,4,0,0,0,9,0,N,0,0,2,1,0,0,0,1,0
a2,23143099,1373651355672,Build,add,wire,None,3,3,12,13,4,0,0,0,9,0,N,0,0,0,0,0,0,0,0,0
a2,23143099,1373651356313,Build,join,wire,None,3,3,12,13,4,0,0,0,9,0,N,0,0,2,1,0,0,0,1,0
a2,23143099,1373651356938,Build,add,wire,None,3,3,12,13,4,0,0,0,9,0,N,0,0,0,0,0,0,0,0,0
a2,23143099,1373651359860,Build,join,wire,None,3,3,12,13,4,0,0,0,9,0,N,0,0,2,1,0,0,0,1,0
a2,23143099,1373651364641,Organize,organizeWorkspace,junction,None,3,3,12,13,4,0,0,0,9,0,N,0,0,2,1,0,0,0,1,0
a2,23143099,1373651377422,Build,add,wire,None,3,3,12,13,4,0,0,0,9,0,N,0,0,0,0,0,0,0,0,0
a2,23143099,1373651380032,Organize,organizeWorkspace,wire,None,3,3,12,13,4,0,0,0,9,0,N,0,0,0,0,0,0,0,0,0
a2,23143099,1373651380719,Build,add,resistor,None,3,3,12,14,4,0,0,0,10,0,N,0,0,0,0,0,0,0,0,0
a2,23143099,1373651381407,Build,join,resistor,None,3,3,12,14,4,0,0,0,10,0,N,0,0,3,1,0,0,0,2,0
a2,23143099,1373651385032,Build,add,wire,None,3,3,12,14,4,0,0,0,10,0,N,0,0,0,0,0,0,0,0,0
a2,23143099,1373651385453,Test,startMeasure,nonContactAmmeter,None,3,3,12,14,4,0,0,0,10,0,N,0,0,0,0,0,0,0,0,0
a2,23143099,1373651385844,Test,endMeasure,nonContactAmmeter,reading_updated,3,3,12,14,4,0,0,0,10,0,N,0,0,0,0,0,0,0,0,0
a2,23143099,1373651386235,Test,startMeasure,nonContactAmmeter,None,3,3,12,14,4,0,0,0,10,0,N,0,0,0,0,0,0,0,0,0
a2,23143099,1373651386610,Build,join,wire,None,3,3,12,14,4,0,0,0,10,0,N,0,0,3,1,0,0,0,2,0
a2,23143099,1373651387047,Test,endMeasure,nonContactAmmeter,reading_updated,3,3,12,14,4,0,0,0,10,0,N,0,0,0,0,0,0,0,0,0
a2,23143099,1373651388313,Organize,organizeWorkspace,junction,None,3,3,12,14,4,0,0,0,10,0,N,0,0,3,1,0,0,0,2,0
a2,23143099,1373651392610,Organize,organizeWorkspace,junction,None,3,3,12,14,4,0,0,0,10,0,N,0,0,3,1,0,0,0,2,0
a2,23143099,1373651393875,Organize,organizeWorkspace,wire,None,3,3,12,14,4,0,0,0,10,0,N,0,0,0,0,0,0,0,0,0
a2,23143099,1373651394578,Organize,organizeWorkspace,junction,None,3,3,12,14,4,0,0,0,10,0,N,0,0,3,1,0,0,0,2,0
a2,23143099,1373651395188,Revise,split,junction,None,3,3,12,14,4,0,0,0,10,0,N,0,0,2,1,0,0,0,1,0
a2,23143099,1373651396438,Build,join,wire,None,3,3,12,14,4,0,0,0,10,0,N,0,0,3,1,0,0,0,2,0
a2,23143099,1373651398453,Revise,split,junction,None,3,3,12,14,4,0,0,0,10,0,N,0,0,2,1,0,0,0,1,0
a2,23143099,1373651399828,Organize,organizeWorkspace,junction,None,3,3,12,14,4,0,0,0,10,0,N,0,0,1,0,0,0,0,1,0
a2,23143099,1373651401875,Organize,organizeWorkspace,junction,None,3,3,12,14,4,0,0,0,10,0,N,0,0,0,0,0,0,0,0,0
a2,23143099,1373651403813,Build,add,resistor,None,3,3,12,15,4,0,0,0,11,0,N,0,0,0,0,0,0,0,0,0
a2,23143099,1373651404735,Build,join,resistor,None,3,3,12,15,4,0,0,0,11,0,N,0,0,2,0,0,0,0,2,0
a2,23143099,1373651406203,Build,join,wire,None,4,3,13,15,4,0,0,0,11,0,N,0,1,2,0,0,0,0,2,0
a2,23143099,1373651409547,Revise,split,junction,None,3,3,12,15,4,0,0,0,11,0,N,0,0,2,0,0,0,0,2,0
a2,23143099,1373651411266,Organize,organizeWorkspace,resistor,None,3,3,12,15,4,0,0,0,11,0,N,0,0,0,0,0,0,0,0,0
a2,23143099,1373651412157,Revise,split,junction,None,3,3,12,15,4,0,0,0,11,0,N,0,0,1,0,0,0,0,1,0
a2,23143099,1373651413860,Build,join,resistor,None,3,3,12,15,4,0,0,0,11,0,N,0,0,2,0,0,0,0,2,0
a2,23143099,1373651414610,Build,join,resistor,None,4,3,13,15,4,0,0,0,11,0,N,0,1,2,0,0,0,0,2,0
a2,23143099,1373651415625,Revise,split,junction,None,3,3,12,15,4,0,0,0,11,0,N,0,0,2,0,0,0,0,2,0
a2,23143099,1373651416688,Revise,split,junction,None,3,3,12,15,4,0,0,0,11,0,N,0,0,1,0,0,0,0,1,0
a2,23143099,1373651418766,Organize,organizeWorkspace,resistor,None,3,3,12,15,4,0,0,0,11,0,N,0,0,0,0,0,0,0,0,0
a2,23143099,1373651419672,Build,add,wire,None,3,3,12,15,4,0,0,0,11,0,N,0,0,0,0,0,0,0,0,0
a2,23143099,1373651424813,Build,join,wire,None,3,3,12,15,4,0,0,0,11,0,N,0,0,1,0,0,0,0,1,0
a2,23143099,1373651425641,Organize,organizeWorkspace,junction,None,3,3,12,15,4,0,0,0,11,0,N,0,0,1,0,0,0,0,1,0
a2,23143099,1373651426657,Organize,organizeWorkspace,resistor,None,3,3,12,15,4,0,0,0,11,0,N,0,0,0,0,0,0,0,0,0
a2,23143099,1373651428063,Organize,organizeWorkspace,junction,None,3,3,12,15,4,0,0,0,11,0,N,0,0,1,0,0,0,0,1,0
a2,23143099,1373651428203,Build,join,resistor,None,3,3,12,15,4,0,0,0,11,0,N,0,0,3,1,0,0,0,2,0
a2,23143099,1373651428813,Organize,organizeWorkspace,junction,None,3,3,12,15,4,0,0,0,11,0,N,0,0,1,0,0,0,0,1,0
a2,23143099,1373651428953,Build,joinX,resistor,None,4,4,13,15,4,0,0,0,11,0,N,1,1,4,1,0,0,0,3,0
a2,23143099,1373651430703,Organize,organizeWorkspace,resistor,None,4,4,13,15,4,0,0,0,11,0,N,0,0,0,0,0,0,0,0,0
a2,23143099,1373651431328,Build,add,wire,None,4,4,13,15,4,0,0,0,11,0,N,0,0,0,0,0,0,0,0,0
a2,23143099,1373651432000,Build,join,wire,None,4,4,13,15,4,0,0,0,11,0,N,1,1,4,1,0,0,0,3,0
a2,23143099,1373651432469,Build,add,wire,None,4,4,13,15,4,0,0,0,11,0,N,0,0,0,0,0,0,0,0,0
a2,23143099,1373651435000,Organize,organizeWorkspace,wire,None,4,4,13,15,4,0,0,0,11,0,N,0,0,0,0,0,0,0,0,0
a2,23143099,1373651435766,Organize,organizeWorkspace,junction,None,4,4,13,15,4,0,0,0,11,0,N,1,1,4,1,0,0,0,3,0
a2,23143099,1373651435907,Build,join,wire,None,4,4,14,15,4,0,0,0,11,0,N,1,2,4,1,0,0,0,3,0
a2,23143099,1373651436532,Build,add,wire,None,4,4,14,15,4,0,0,0,11,0,N,0,0,0,0,0,0,0,0,0
a2,23143099,1373651437813,Build,joinX,wire,None,4,4,15,15,4,0,0,0,11,0,N,1,3,4,1,0,0,0,3,0
a2,23143099,1373651438578,Organize,organizeWorkspace,junction,None,4,4,15,15,4,0,0,0,11,0,N,1,3,4,1,0,0,0,3,0
a2,23143099,1373651439141,Build,add,wire,None,4,4,15,15,4,0,0,0,11,0,N,0,0,0,0,0,0,0,0,0
a2,23143099,1373651440360,Build,joinX,wire,None,4,4,17,15,4,0,0,0,11,0,N,1,5,4,1,0,0,0,3,0
a2,23143099,1373651443078,Revise,remove,wire,None,4,4,15,15,4,0,0,0,11,0,N,0,0,0,0,0,0,0,0,0
a2,23143099,1373651443953,Organize,organizeWorkspace,junction,None,4,4,15,15,4,0,0,0,11,0,N,1,3,4,1,0,0,0,3,0
a2,23143099,1373651444860,Organize,organizeWorkspace,junction,None,4,4,15,15,4,0,0,0,11,0,N,1,3,4,1,0,0,0,3,0
a2,23143099,1373651445750,Revise,remove,wire,None,4,4,14,15,4,0,0,0,11,0,N,0,0,0,0,0,0,0,0,0
a2,23143099,1373651447032,Organize,organizeWorkspace,junction,None,4,4,14,15,4,0,0,0,11,0,N,1,2,4,1,0,0,0,3,0
a2,23143099,1373651449328,Build,add,wire,None,4,4,14,15,4,0,0,0,11,0,N,0,0,0,0,0,0,0,0,0
a2,23143099,1373651450016,Build,joinX,wire,None,4,4,15,15,4,0,0,0,11,0,N,1,3,4,1,0,0,0,3,0
a2,23143099,1373651450844,Organize,organizeWorkspace,junction,None,4,4,15,15,4,0,0,0,11,0,N,1,3,4,1,0,0,0,3,0
a2,23143099,1373651451422,Build,add,wire,None,4,4,15,15,4,0,0,0,11,0,N,0,0,0,0,0,0,0,0,0
a2,23143099,1373651452188,Build,join,wire,None,4,4,15,15,4,0,0,0,11,0,N,1,3,4,1,0,0,0,3,0
a2,23143099,1373651452703,Organize,organizeWorkspace,junction,None,4,4,15,15,4,0,0,0,11,0,N,1,3,4,1,0,0,0,3,0
a2,23143099,1373651452844,Revise,join,wire,current_change,4,4,16,15,4,0,0,0,11,0,N,1,4,4,1,0,0,0,3,0
a2,23143099,1373651457328,Test,startMeasure,nonContactAmmeter,None,4,4,16,15,4,0,0,0,11,0,N,1,4,4,1,0,0,0,3,0
a2,23143099,1373651457813,Test,endMeasure,nonContactAmmeter,reading_updated,4,4,16,15,4,0,0,0,11,0,N,0,0,0,0,0,0,0,0,0
a2,23143099,1373651460610,Interface,view,showValues,None,4,4,16,15,4,0,0,0,11,0,N,0,0,0,0,0,0,0,0,0
a2,23143099,1373651462141,Interface,view,showValues,None,4,4,16,15,4,0,0,0,11,0,N,0,0,0,0,0,0,0,0,0
a2,23143099,1373651463297,Interface,view,showValues,None,4,4,16,15,4,0,0,0,11,0,N,0,0,0,0,0,0,0,0,0
a2,23143099,1373651466813,Interface,enableComponent,voltmeter,None,4,4,16,15,4,0,0,0,11,0,N,0,0,0,0,0,0,0,0,0
a2,23143099,1373651466828,Test,startMeasure,voltmeter,None,4,4,16,15,4,0,0,0,11,0,N,1,4,4,1,0,0,0,3,0
a2,23143099,1373651468985,Test,startMeasure,voltmeter,deliberate_measure,4,4,16,15,4,0,0,0,11,0,N,0,0,0,0,0,0,0,0,0
a2,23143099,1373651471891,Interface,disableComponent,voltmeter,None,4,4,16,15,4,0,0,0,11,0,N,0,0,0,0,0,0,0,0,0
a2,23143099,1373651472922,Test,startMeasure,nonContactAmmeter,deliberate_measure,4,4,16,15,4,0,0,0,11,0,N,1,4,4,1,0,0,0,3,0
a2,23143099,1373651473485,Test,endMeasure,nonContactAmmeter,None,4,4,16,15,4,0,0,0,11,0,N,0,0,0,0,0,0,0,0,0
a2,23143099,1373651474391,Test,traceMeasure,nonContactAmmeter,None,4,4,16,15,4,0,0,0,11,0,N,1,4,4,1,0,0,0,3,0
a2,23143099,1373651475078,Test,startMeasure,nonContactAmmeter,deliberate_measure,4,4,16,15,4,0,0,0,11,0,N,1,4,4,1,0,0,0,3,0
a2,23143099,1373651475079,pause,pause,pause,pause,4,4,16,15,4,0,0,0,11,0,N,0,0,0,0,0,0,0,0,0
a2,23143099,1373651507875,Extra,changeResistance,battery,None,4,4,16,15,4,0,0,0,11,0,N,1,4,4,1,0,0,0,3,0
a2,23143099,1373651510125,Test,endMeasure,nonContactAmmeter,None,4,4,16,15,4,0,0,0,11,0,N,0,0,0,0,0,0,0,0,0
a2,23143099,1373651510625,Test,startMeasure,nonContactAmmeter,deliberate_measure,4,4,16,15,4,0,0,0,11,0,N,1,4,4,1,0,0,0,3,0
a2,23143099,1373651511672,Test,endMeasure,nonContactAmmeter,reading_updated,4,4,16,15,4,0,0,0,11,0,N,0,0,0,0,0,0,0,0,0
a2,23143099,1373651512266,Test,startMeasure,nonContactAmmeter,deliberate_measure,4,4,16,15,4,0,0,0,11,0,N,1,4,4,1,0,0,0,3,0
a2,23143099,1373651513141,Test,endMeasure,nonContactAmmeter,None,4,4,16,15,4,0,0,0,11,0,N,0,0,0,0,0,0,0,0,0
a2,23143099,1373651513142,pause,pause,pause,pause,4,4,16,15,4,0,0,0,11,0,N,0,0,0,0,0,0,0,0,0
