student	Time Stamp	Action	Component	Nodes	Edges	ResistorValues
10009106	451.625	startMeasure	nonContactAmmeter	wire.24,wire.25,wire.22,wire.23,wire.20,wire.21,wire.7,wire.6,wire.5,wire.3,wire.2,wire.1,wire.0,resistor.1,resistor.0,resistor.2,resistor.5,resistor.4,resistor.7,wire.8,battery.0,battery.1,battery.2,battery.3,battery.4,battery.5,wire.18,resistor.9,resistor.13,resistor.8,wire.17,wire.16,wire.15,wire.14,wire.13,wire.12,wire.11,wire.10,resistor.14,resistor.11,resistor.10,wire.19,resistor.12,resistor.6	wire.24+resistor.14,wire.24+battery.5,wire.24+wire.21,wire.25+resistor.14,wire.25+wire.23,wire.25+battery.5,wire.22+resistor.13,wire.22+resistor.12,wire.23+resistor.14,wire.23+resistor.12,wire.20+resistor.9,wire.20+battery.4,wire.20+wire.19,wire.21+resistor.14,wire.21+resistor.13,wire.7+resistor.1,wire.7+resistor.2,wire.6+resistor.1,wire.6+battery.2,wire.5+battery.2,wire.5+resistor.2,wire.3+battery.1,wire.3+resistor.5,wire.2+battery.0,wire.2+resistor.0,wire.1+battery.1,wire.1+resistor.6,wire.0+battery.0,wire.0+resistor.0,resistor.5+wire.8,resistor.4+wire.10,resistor.4+wire.8,resistor.7+wire.14,resistor.7+wire.13,resistor.7+wire.12,resistor.7+wire.11,battery.3+wire.14,battery.3+wire.13,battery.4+wire.17,wire.18+resistor.11,wire.18+resistor.10,wire.18+wire.19,resistor.9+wire.17,resistor.9+wire.16,resistor.9+wire.19,resistor.8+wire.12,resistor.8+wire.11,wire.17+wire.16,wire.16+wire.15,wire.16+resistor.10,wire.15+resistor.11,wire.15+resistor.10,wire.14+wire.12,wire.13+wire.11,wire.10+resistor.6,resistor.10+wire.19	resistor.9=10.0,resistor.8=10.0,resistor.1=10.0,resistor.0=10.0,resistor.3=10.0,resistor.2=10.0,resistor.5=10.0,resistor.4=10.0,resistor.7=10.0,resistor.6=10.0,resistor.14=10.0,resistor.11=10.0,resistor.10=10.0,resistor.13=10.0,resistor.12=10.0
10009106	456.0	startMeasure	nonContactAmmeter	wire.24,wire.25,wire.22,wire.23,wire.20,wire.21,wire.7,wire.6,wire.5,wire.3,wire.2,wire.1,wire.0,resistor.1,resistor.0,resistor.2,resistor.5,resistor.4,resistor.7,wire.8,battery.0,battery.1,battery.2,battery.3,battery.4,battery.5,wire.18,resistor.9,resistor.13,resistor.8,wire.17,wire.16,wire.15,wire.14,wire.13,wire.12,wire.11,wire.10,resistor.14,resistor.11,resistor.10,wire.19,resistor.12,resistor.6	wire.24+resistor.14,wire.24+battery.5,wire.24+wire.21,wire.25+resistor.14,wire.25+wire.23,wire.25+battery.5,wire.22+resistor.13,wire.22+resistor.12,wire.23+resistor.14,wire.23+resistor.12,wire.20+resistor.9,wire.20+battery.4,wire.20+wire.19,wire.21+resistor.14,wire.21+resistor.13,wire.7+resistor.1,wire.7+resistor.2,wire.6+resistor.1,wire.6+battery.2,wire.5+battery.2,wire.5+resistor.2,wire.3+battery.1,wire.3+resistor.5,wire.2+battery.0,wire.2+resistor.0,wire.1+battery.1,wire.1+resistor.6,wire.0+battery.0,wire.0+resistor.0,resistor.5+wire.8,resistor.4+wire.10,resistor.4+wire.8,resistor.7+wire.14,resistor.7+wire.13,resistor.7+wire.12,resistor.7+wire.11,battery.3+wire.14,battery.3+wire.13,battery.4+wire.17,wire.18+resistor.11,wire.18+resistor.10,wire.18+wire.19,resistor.9+wire.17,resistor.9+wire.16,resistor.9+wire.19,resistor.8+wire.12,resistor.8+wire.11,wire.17+wire.16,wire.16+wire.15,wire.16+resistor.10,wire.15+resistor.11,wire.15+resistor.10,wire.14+wire.12,wire.13+wire.11,wire.10+resistor.6,resistor.10+wire.19	resistor.9=10.0,resistor.8=10.0,resistor.1=10.0,resistor.0=10.0,resistor.3=10.0,resistor.2=10.0,resistor.5=10.0,resistor.4=10.0,resistor.7=10.0,resistor.6=10.0,resistor.14=10.0,resistor.11=10.0,resistor.10=10.0,resistor.13=10.0,resistor.12=10.0
10009106	496.671999931	startMeasure	voltmeter	wire.24,wire.25,wire.22,wire.23,wire.20,wire.21,wire.7,wire.6,wire.5,wire.3,wire.2,wire.1,wire.0,resistor.1,resistor.0,resistor.2,resistor.5,resistor.4,resistor.7,wire.8,battery.0,battery.1,battery.2,battery.3,battery.4,battery.5,wire.18,resistor.9,resistor.13,resistor.8,wire.17,wire.16,wire.15,wire.14,wire.13,wire.12,wire.11,wire.10,resistor.14,resistor.11,resistor.10,wire.19,resistor.12,resistor.6	wire.24+resistor.14,wire.24+battery.5,wire.24+wire.21,wire.25+resistor.14,wire.25+wire.23,wire.25+battery.5,wire.22+resistor.13,wire.22+resistor.12,wire.23+resistor.14,wire.23+resistor.12,wire.20+resistor.9,wire.20+battery.4,wire.20+wire.19,wire.21+resistor.14,wire.21+resistor.13,wire.7+resistor.1,wire.7+resistor.2,wire.6+resistor.1,wire.6+battery.2,wire.5+battery.2,wire.5+resistor.2,wire.3+battery.1,wire.3+resistor.5,wire.2+battery.0,wire.2+resistor.0,wire.1+battery.1,wire.1+resistor.6,wire.0+battery.0,wire.0+resistor.0,resistor.5+wire.8,resistor.4+wire.10,resistor.4+wire.8,resistor.7+wire.14,resistor.7+wire.13,resistor.7+wire.12,resistor.7+wire.11,battery.3+wire.14,battery.3+wire.13,battery.4+wire.17,wire.18+resistor.11,wire.18+resistor.10,wire.18+wire.19,resistor.9+wire.17,resistor.9+wire.16,resistor.9+wire.19,resistor.8+wire.12,resistor.8+wire.11,wire.17+wire.16,wire.16+wire.15,wire.16+resistor.10,wire.15+resistor.11,wire.15+resistor.10,wire.14+wire.12,wire.13+wire.11,wire.10+resistor.6,resistor.10+wire.19	resistor.9=10.0,resistor.8=10.0,resistor.1=10.0,resistor.0=10.0,resistor.3=10.0,resistor.2=10.0,resistor.5=10.0,resistor.4=10.0,resistor.7=10.0,resistor.6=10.0,resistor.14=10.0,resistor.11=10.0,resistor.10=10.0,resistor.13=10.0,resistor.12=10.0
10009106	522.187999964	startMeasure	voltmeter	wire.24,wire.25,wire.22,wire.23,wire.20,wire.21,wire.7,wire.6,wire.5,wire.3,wire.2,wire.1,wire.0,resistor.1,resistor.0,resistor.2,resistor.5,resistor.4,resistor.7,wire.8,battery.0,battery.1,battery.2,battery.3,battery.4,battery.5,wire.18,resistor.9,resistor.13,resistor.8,wire.17,wire.16,wire.15,wire.14,wire.13,wire.12,wire.11,wire.10,resistor.14,resistor.11,resistor.10,wire.19,resistor.12,resistor.6	wire.24+resistor.14,wire.24+battery.5,wire.24+wire.21,wire.25+resistor.14,wire.25+wire.23,wire.25+battery.5,wire.22+resistor.13,wire.22+resistor.12,wire.23+resistor.14,wire.23+resistor.12,wire.20+resistor.9,wire.20+battery.4,wire.20+wire.19,wire.21+resistor.14,wire.21+resistor.13,wire.7+resistor.1,wire.7+resistor.2,wire.6+resistor.1,wire.6+battery.2,wire.5+battery.2,wire.5+resistor.2,wire.3+battery.1,wire.3+resistor.5,wire.2+battery.0,wire.2+resistor.0,wire.1+battery.1,wire.1+resistor.6,wire.0+battery.0,wire.0+resistor.0,resistor.5+wire.8,resistor.4+wire.10,resistor.4+wire.8,resistor.7+wire.14,resistor.7+wire.13,resistor.7+wire.12,resistor.7+wire.11,battery.3+wire.14,battery.3+wire.13,battery.4+wire.17,wire.18+resistor.11,wire.18+resistor.10,wire.18+wire.19,resistor.9+wire.17,resistor.9+wire.16,resistor.9+wire.19,resistor.8+wire.12,resistor.8+wire.11,wire.17+wire.16,wire.16+wire.15,wire.16+resistor.10,wire.15+resistor.11,wire.15+resistor.10,wire.14+wire.12,wire.13+wire.11,wire.10+resistor.6,resistor.10+wire.19	resistor.9=10.0,resistor.8=10.0,resistor.1=10.0,resistor.0=20.0,resistor.3=10.0,resistor.2=10.0,resistor.5=10.0,resistor.4=10.0,resistor.7=10.0,resistor.6=10.0,resistor.14=10.0,resistor.11=10.0,resistor.10=10.0,resistor.13=10.0,resistor.12=10.0
10009106	531.030999899	startMeasure	nonContactAmmeter	wire.24,wire.25,wire.22,wire.23,wire.20,wire.21,wire.7,wire.6,wire.5,wire.3,wire.2,wire.1,wire.0,resistor.1,resistor.0,resistor.2,resistor.5,resistor.4,resistor.7,wire.8,battery.0,battery.1,battery.2,battery.3,battery.4,battery.5,wire.18,resistor.9,resistor.13,resistor.8,wire.17,wire.16,wire.15,wire.14,wire.13,wire.12,wire.11,wire.10,resistor.14,resistor.11,resistor.10,wire.19,resistor.12,resistor.6	wire.24+resistor.14,wire.24+battery.5,wire.24+wire.21,wire.25+resistor.14,wire.25+wire.23,wire.25+battery.5,wire.22+resistor.13,wire.22+resistor.12,wire.23+resistor.14,wire.23+resistor.12,wire.20+resistor.9,wire.20+battery.4,wire.20+wire.19,wire.21+resistor.14,wire.21+resistor.13,wire.7+resistor.1,wire.7+resistor.2,wire.6+resistor.1,wire.6+battery.2,wire.5+battery.2,wire.5+resistor.2,wire.3+battery.1,wire.3+resistor.5,wire.2+battery.0,wire.2+resistor.0,wire.1+battery.1,wire.1+resistor.6,wire.0+battery.0,wire.0+resistor.0,resistor.5+wire.8,resistor.4+wire.10,resistor.4+wire.8,resistor.7+wire.14,resistor.7+wire.13,resistor.7+wire.12,resistor.7+wire.11,battery.3+wire.14,battery.3+wire.13,battery.4+wire.17,wire.18+resistor.11,wire.18+resistor.10,wire.18+wire.19,resistor.9+wire.17,resistor.9+wire.16,resistor.9+wire.19,resistor.8+wire.12,resistor.8+wire.11,wire.17+wire.16,wire.16+wire.15,wire.16+resistor.10,wire.15+resistor.11,wire.15+resistor.10,wire.14+wire.12,wire.13+wire.11,wire.10+resistor.6,resistor.10+wire.19	resistor.9=10.0,resistor.8=10.0,resistor.1=10.0,resistor.0=20.0,resistor.3=10.0,resistor.2=10.0,resistor.5=10.0,resistor.4=10.0,resistor.7=10.0,resistor.6=10.0,resistor.14=10.0,resistor.11=10.0,resistor.10=10.0,resistor.13=10.0,resistor.12=10.0
10009106	536.905999899	startMeasure	nonContactAmmeter	wire.24,wire.25,wire.22,wire.23,wire.20,wire.21,wire.7,wire.6,wire.5,wire.3,wire.2,wire.1,wire.0,resistor.1,resistor.0,resistor.2,resistor.5,resistor.4,resistor.7,wire.8,battery.0,battery.1,battery.2,battery.3,battery.4,battery.5,wire.18,resistor.9,resistor.13,resistor.8,wire.17,wire.16,wire.15,wire.14,wire.13,wire.12,wire.11,wire.10,resistor.14,resistor.11,resistor.10,wire.19,resistor.12,resistor.6	wire.24+resistor.14,wire.24+battery.5,wire.24+wire.21,wire.25+resistor.14,wire.25+wire.23,wire.25+battery.5,wire.22+resistor.13,wire.22+resistor.12,wire.23+resistor.14,wire.23+resistor.12,wire.20+resistor.9,wire.20+battery.4,wire.20+wire.19,wire.21+resistor.14,wire.21+resistor.13,wire.7+resistor.1,wire.7+resistor.2,wire.6+resistor.1,wire.6+battery.2,wire.5+battery.2,wire.5+resistor.2,wire.3+battery.1,wire.3+resistor.5,wire.2+battery.0,wire.2+resistor.0,wire.1+battery.1,wire.1+resistor.6,wire.0+battery.0,wire.0+resistor.0,resistor.5+wire.8,resistor.4+wire.10,resistor.4+wire.8,resistor.7+wire.14,resistor.7+wire.13,resistor.7+wire.12,resistor.7+wire.11,battery.3+wire.14,battery.3+wire.13,battery.4+wire.17,wire.18+resistor.11,wire.18+resistor.10,wire.18+wire.19,resistor.9+wire.17,resistor.9+wire.16,resistor.9+wire.19,resistor.8+wire.12,resistor.8+wire.11,wire.17+wire.16,wire.16+wire.15,wire.16+resistor.10,wire.15+resistor.11,wire.15+resistor.10,wire.14+wire.12,wire.13+wire.11,wire.10+resistor.6,resistor.10+wire.19	resistor.9=10.0,resistor.8=10.0,resistor.1=10.0,resistor.0=20.0,resistor.3=10.0,resistor.2=10.0,resistor.5=10.0,resistor.4=10.0,resistor.7=10.0,resistor.6=10.0,resistor.14=10.0,resistor.11=10.0,resistor.10=10.0,resistor.13=10.0,resistor.12=10.0
10009106	554.0	startMeasure	nonContactAmmeter	wire.24,wire.25,wire.22,wire.23,wire.20,wire.21,wire.7,wire.6,wire.5,wire.3,wire.2,wire.1,wire.0,resistor.1,resistor.0,resistor.2,resistor.5,resistor.4,resistor.7,wire.8,battery.0,battery.1,battery.2,battery.3,battery.4,battery.5,wire.18,resistor.9,resistor.13,resistor.8,wire.17,wire.16,wire.15,wire.14,wire.13,wire.12,wire.11,wire.10,resistor.14,resistor.11,resistor.10,wire.19,resistor.12,resistor.6	wire.24+resistor.14,wire.24+battery.5,wire.24+wire.21,wire.25+resistor.14,wire.25+wire.23,wire.25+battery.5,wire.22+resistor.13,wire.22+resistor.12,wire.23+resistor.14,wire.23+resistor.12,wire.20+resistor.9,wire.20+battery.4,wire.20+wire.19,wire.21+resistor.14,wire.21+resistor.13,wire.7+resistor.1,wire.7+resistor.2,wire.6+resistor.1,wire.6+battery.2,wire.5+battery.2,wire.5+resistor.2,wire.3+battery.1,wire.3+resistor.5,wire.2+battery.0,wire.2+resistor.0,wire.1+battery.1,wire.1+resistor.6,wire.0+battery.0,wire.0+resistor.0,resistor.5+wire.8,resistor.4+wire.10,resistor.4+wire.8,resistor.7+wire.14,resistor.7+wire.13,resistor.7+wire.12,resistor.7+wire.11,battery.3+wire.14,battery.3+wire.13,battery.4+wire.17,wire.18+resistor.11,wire.18+resistor.10,wire.18+wire.19,resistor.9+wire.17,resistor.9+wire.16,resistor.9+wire.19,resistor.8+wire.12,resistor.8+wire.11,wire.17+wire.16,wire.16+wire.15,wire.16+resistor.10,wire.15+resistor.11,wire.15+resistor.10,wire.14+wire.12,wire.13+wire.11,wire.10+resistor.6,resistor.10+wire.19	resistor.9=10.0,resistor.8=10.0,resistor.1=10.0,resistor.0=30.0,resistor.3=10.0,resistor.2=10.0,resistor.5=10.0,resistor.4=10.0,resistor.7=10.0,resistor.6=10.0,resistor.14=10.0,resistor.11=10.0,resistor.10=10.0,resistor.13=10.0,resistor.12=10.0
10009106	642.25	startMeasure	voltmeter	wire.24,wire.25,wire.22,wire.23,wire.20,wire.21,wire.7,wire.6,wire.5,wire.3,wire.2,wire.1,wire.0,resistor.1,resistor.0,resistor.2,resistor.5,resistor.4,resistor.7,wire.8,battery.0,battery.1,battery.2,battery.3,battery.4,battery.5,wire.18,resistor.9,resistor.13,resistor.8,wire.17,wire.16,wire.15,wire.14,wire.13,wire.12,wire.11,wire.10,resistor.14,resistor.11,resistor.10,wire.19,resistor.12,resistor.6	wire.24+resistor.14,wire.24+battery.5,wire.24+wire.21,wire.25+resistor.14,wire.25+wire.23,wire.25+battery.5,wire.22+resistor.13,wire.22+resistor.12,wire.23+resistor.14,wire.23+resistor.12,wire.20+resistor.9,wire.20+battery.4,wire.20+wire.19,wire.21+resistor.14,wire.21+resistor.13,wire.7+resistor.1,wire.7+resistor.2,wire.6+resistor.1,wire.6+battery.2,wire.5+battery.2,wire.5+resistor.2,wire.3+battery.1,wire.3+resistor.5,wire.2+battery.0,wire.2+resistor.0,wire.1+battery.1,wire.1+resistor.6,wire.0+battery.0,wire.0+resistor.0,resistor.5+wire.8,resistor.4+wire.10,resistor.4+wire.8,resistor.7+wire.14,resistor.7+wire.13,resistor.7+wire.12,resistor.7+wire.11,battery.3+wire.14,battery.3+wire.13,battery.4+wire.17,wire.18+resistor.11,wire.18+resistor.10,wire.18+wire.19,resistor.9+wire.17,resistor.9+wire.16,resistor.9+wire.19,resistor.8+wire.12,resistor.8+wire.11,wire.17+wire.16,wire.16+wire.15,wire.16+resistor.10,wire.15+resistor.11,wire.15+resistor.10,wire.14+wire.12,wire.13+wire.11,wire.10+resistor.6,resistor.10+wire.19	resistor.9=10.0,resistor.8=10.0,resistor.1=10.0,resistor.0=30.0,resistor.3=10.0,resistor.2=10.0,resistor.5=10.0,resistor.4=10.0,resistor.7=10.0,resistor.6=10.0,resistor.14=10.0,resistor.11=10.0,resistor.10=10.0,resistor.13=10.0,resistor.12=10.0
10009106	643.780999899	startMeasure	voltmeter	wire.24,wire.25,wire.22,wire.23,wire.20,wire.21,wire.7,wire.6,wire.5,wire.3,wire.2,wire.1,wire.0,resistor.1,resistor.0,resistor.2,resistor.5,resistor.4,resistor.7,wire.8,battery.0,battery.1,battery.2,battery.3,battery.4,battery.5,wire.18,resistor.9,resistor.13,resistor.8,wire.17,wire.16,wire.15,wire.14,wire.13,wire.12,wire.11,wire.10,resistor.14,resistor.11,resistor.10,wire.19,resistor.12,resistor.6	wire.24+resistor.14,wire.24+battery.5,wire.24+wire.21,wire.25+resistor.14,wire.25+wire.23,wire.25+battery.5,wire.22+resistor.13,wire.22+resistor.12,wire.23+resistor.14,wire.23+resistor.12,wire.20+resistor.9,wire.20+battery.4,wire.20+wire.19,wire.21+resistor.14,wire.21+resistor.13,wire.7+resistor.1,wire.7+resistor.2,wire.6+resistor.1,wire.6+battery.2,wire.5+battery.2,wire.5+resistor.2,wire.3+battery.1,wire.3+resistor.5,wire.2+battery.0,wire.2+resistor.0,wire.1+battery.1,wire.1+resistor.6,wire.0+battery.0,wire.0+resistor.0,resistor.5+wire.8,resistor.4+wire.10,resistor.4+wire.8,resistor.7+wire.14,resistor.7+wire.13,resistor.7+wire.12,resistor.7+wire.11,battery.3+wire.14,battery.3+wire.13,battery.4+wire.17,wire.18+resistor.11,wire.18+resistor.10,wire.18+wire.19,resistor.9+wire.17,resistor.9+wire.16,resistor.9+wire.19,resistor.8+wire.12,resistor.8+wire.11,wire.17+wire.16,wire.16+wire.15,wire.16+resistor.10,wire.15+resistor.11,wire.15+resistor.10,wire.14+wire.12,wire.13+wire.11,wire.10+resistor.6,resistor.10+wire.19	resistor.9=10.0,resistor.8=10.0,resistor.1=10.0,resistor.0=30.0,resistor.3=10.0,resistor.2=10.0,resistor.5=10.0,resistor.4=10.0,resistor.7=10.0,resistor.6=10.0,resistor.14=10.0,resistor.11=10.0,resistor.10=10.0,resistor.13=10.0,resistor.12=10.0
10009106	648.155999899	startMeasure	voltmeter	wire.24,wire.25,wire.22,wire.23,wire.20,wire.21,wire.7,wire.6,wire.5,wire.3,wire.2,wire.1,wire.0,resistor.1,resistor.0,resistor.2,resistor.5,resistor.4,resistor.7,wire.8,battery.0,battery.1,battery.2,battery.3,battery.4,battery.5,wire.18,resistor.9,resistor.13,resistor.8,wire.17,wire.16,wire.15,wire.14,wire.13,wire.12,wire.11,wire.10,resistor.14,resistor.11,resistor.10,wire.19,resistor.12,resistor.6	wire.24+resistor.14,wire.24+battery.5,wire.24+wire.21,wire.25+resistor.14,wire.25+wire.23,wire.25+battery.5,wire.22+resistor.13,wire.22+resistor.12,wire.23+resistor.14,wire.23+resistor.12,wire.20+resistor.9,wire.20+battery.4,wire.20+wire.19,wire.21+resistor.14,wire.21+resistor.13,wire.7+resistor.1,wire.7+resistor.2,wire.6+resistor.1,wire.6+battery.2,wire.5+battery.2,wire.5+resistor.2,wire.3+battery.1,wire.3+resistor.5,wire.2+battery.0,wire.2+resistor.0,wire.1+battery.1,wire.1+resistor.6,wire.0+battery.0,wire.0+resistor.0,resistor.5+wire.8,resistor.4+wire.10,resistor.4+wire.8,resistor.7+wire.14,resistor.7+wire.13,resistor.7+wire.12,resistor.7+wire.11,battery.3+wire.14,battery.3+wire.13,battery.4+wire.17,wire.18+resistor.11,wire.18+resistor.10,wire.18+wire.19,resistor.9+wire.17,resistor.9+wire.16,resistor.9+wire.19,resistor.8+wire.12,resistor.8+wire.11,wire.17+wire.16,wire.16+wire.15,wire.16+resistor.10,wire.15+resistor.11,wire.15+resistor.10,wire.14+wire.12,wire.13+wire.11,wire.10+resistor.6,resistor.10+wire.19	resistor.9=10.0,resistor.8=10.0,resistor.1=10.0,resistor.0=30.0,resistor.3=10.0,resistor.2=10.0,resistor.5=10.0,resistor.4=10.0,resistor.7=10.0,resistor.6=10.0,resistor.14=10.0,resistor.11=10.0,resistor.10=10.0,resistor.13=10.0,resistor.12=10.0
10009106	650.25	startMeasure	voltmeter	wire.24,wire.25,wire.22,wire.23,wire.20,wire.21,wire.7,wire.6,wire.5,wire.3,wire.2,wire.1,wire.0,resistor.1,resistor.0,resistor.2,resistor.5,resistor.4,resistor.7,wire.8,battery.0,battery.1,battery.2,battery.3,battery.4,battery.5,wire.18,resistor.9,resistor.13,resistor.8,wire.17,wire.16,wire.15,wire.14,wire.13,wire.12,wire.11,wire.10,resistor.14,resistor.11,resistor.10,wire.19,resistor.12,resistor.6	wire.24+resistor.14,wire.24+battery.5,wire.24+wire.21,wire.25+resistor.14,wire.25+wire.23,wire.25+battery.5,wire.22+resistor.13,wire.22+resistor.12,wire.23+resistor.14,wire.23+resistor.12,wire.20+resistor.9,wire.20+battery.4,wire.20+wire.19,wire.21+resistor.14,wire.21+resistor.13,wire.7+resistor.1,wire.7+resistor.2,wire.6+resistor.1,wire.6+battery.2,wire.5+battery.2,wire.5+resistor.2,wire.3+battery.1,wire.3+resistor.5,wire.2+battery.0,wire.2+resistor.0,wire.1+battery.1,wire.1+resistor.6,wire.0+battery.0,wire.0+resistor.0,resistor.5+wire.8,resistor.4+wire.10,resistor.4+wire.8,resistor.7+wire.14,resistor.7+wire.13,resistor.7+wire.12,resistor.7+wire.11,battery.3+wire.14,battery.3+wire.13,battery.4+wire.17,wire.18+resistor.11,wire.18+resistor.10,wire.18+wire.19,resistor.9+wire.17,resistor.9+wire.16,resistor.9+wire.19,resistor.8+wire.12,resistor.8+wire.11,wire.17+wire.16,wire.16+wire.15,wire.16+resistor.10,wire.15+resistor.11,wire.15+resistor.10,wire.14+wire.12,wire.13+wire.11,wire.10+resistor.6,resistor.10+wire.19	resistor.9=10.0,resistor.8=10.0,resistor.1=10.0,resistor.0=30.0,resistor.3=10.0,resistor.2=10.0,resistor.5=10.0,resistor.4=10.0,resistor.7=10.0,resistor.6=10.0,resistor.14=10.0,resistor.11=10.0,resistor.10=10.0,resistor.13=10.0,resistor.12=10.0
10009106	667.030999899	startMeasure	voltmeter	wire.24,wire.25,wire.22,wire.23,wire.20,wire.21,wire.7,wire.6,wire.5,wire.3,wire.2,wire.1,wire.0,resistor.1,resistor.0,resistor.2,resistor.5,resistor.4,resistor.7,wire.8,battery.0,battery.1,battery.2,battery.3,battery.4,battery.5,wire.18,resistor.9,resistor.13,resistor.8,wire.17,wire.16,wire.15,wire.14,wire.13,wire.12,wire.11,wire.10,resistor.14,resistor.11,resistor.10,wire.19,resistor.12,resistor.6	wire.24+resistor.14,wire.24+battery.5,wire.24+wire.21,wire.25+resistor.14,wire.25+wire.23,wire.25+battery.5,wire.22+resistor.13,wire.22+resistor.12,wire.23+resistor.14,wire.23+resistor.12,wire.20+resistor.9,wire.20+battery.4,wire.20+wire.19,wire.21+resistor.14,wire.21+resistor.13,wire.7+resistor.1,wire.7+resistor.2,wire.6+resistor.1,wire.6+battery.2,wire.5+battery.2,wire.5+resistor.2,wire.3+battery.1,wire.3+resistor.5,wire.2+battery.0,wire.2+resistor.0,wire.1+battery.1,wire.1+resistor.6,wire.0+battery.0,wire.0+resistor.0,resistor.5+wire.8,resistor.4+wire.10,resistor.4+wire.8,resistor.7+wire.14,resistor.7+wire.13,resistor.7+wire.12,resistor.7+wire.11,battery.3+wire.14,battery.3+wire.13,battery.4+wire.17,wire.18+resistor.11,wire.18+resistor.10,wire.18+wire.19,resistor.9+wire.17,resistor.9+wire.16,resistor.9+wire.19,resistor.8+wire.12,resistor.8+wire.11,wire.17+wire.16,wire.16+wire.15,wire.16+resistor.10,wire.15+resistor.11,wire.15+resistor.10,wire.14+wire.12,wire.13+wire.11,wire.10+resistor.6,resistor.10+wire.19	resistor.9=10.0,resistor.8=10.0,resistor.1=10.0,resistor.0=30.0,resistor.3=10.0,resistor.2=10.0,resistor.5=10.0,resistor.4=10.0,resistor.7=10.0,resistor.6=10.0,resistor.14=10.0,resistor.11=10.0,resistor.10=10.0,resistor.13=10.0,resistor.12=10.0
10009106	668.25	startMeasure	voltmeter	wire.24,wire.25,wire.22,wire.23,wire.20,wire.21,wire.7,wire.6,wire.5,wire.3,wire.2,wire.1,wire.0,resistor.1,resistor.0,resistor.2,resistor.5,resistor.4,resistor.7,wire.8,battery.0,battery.1,battery.2,battery.3,battery.4,battery.5,wire.18,resistor.9,resistor.13,resistor.8,wire.17,wire.16,wire.15,wire.14,wire.13,wire.12,wire.11,wire.10,resistor.14,resistor.11,resistor.10,wire.19,resistor.12,resistor.6	wire.24+resistor.14,wire.24+battery.5,wire.24+wire.21,wire.25+resistor.14,wire.25+wire.23,wire.25+battery.5,wire.22+resistor.13,wire.22+resistor.12,wire.23+resistor.14,wire.23+resistor.12,wire.20+resistor.9,wire.20+battery.4,wire.20+wire.19,wire.21+resistor.14,wire.21+resistor.13,wire.7+resistor.1,wire.7+resistor.2,wire.6+resistor.1,wire.6+battery.2,wire.5+battery.2,wire.5+resistor.2,wire.3+battery.1,wire.3+resistor.5,wire.2+battery.0,wire.2+resistor.0,wire.1+battery.1,wire.1+resistor.6,wire.0+battery.0,wire.0+resistor.0,resistor.5+wire.8,resistor.4+wire.10,resistor.4+wire.8,resistor.7+wire.14,resistor.7+wire.13,resistor.7+wire.12,resistor.7+wire.11,battery.3+wire.14,battery.3+wire.13,battery.4+wire.17,wire.18+resistor.11,wire.18+resistor.10,wire.18+wire.19,resistor.9+wire.17,resistor.9+wire.16,resistor.9+wire.19,resistor.8+wire.12,resistor.8+wire.11,wire.17+wire.16,wire.16+wire.15,wire.16+resistor.10,wire.15+resistor.11,wire.15+resistor.10,wire.14+wire.12,wire.13+wire.11,wire.10+resistor.6,resistor.10+wire.19	resistor.9=10.0,resistor.8=10.0,resistor.1=10.0,resistor.0=30.0,resistor.3=10.0,resistor.2=10.0,resistor.5=10.0,resistor.4=10.0,resistor.7=10.0,resistor.6=10.0,resistor.14=10.0,resistor.11=10.0,resistor.10=10.0,resistor.13=10.0,resistor.12=10.0
